3696.7	5192.87	3696.7	5192.87	0.00651208	-0.0154797	
3694.91	5193.82	3694.91	5193.82	0.00658576	-0.0156506	
3693.12	5194.78	3693.12	5194.78	0.00665987	-0.0158224	
3691.33	5195.73	3691.33	5195.73	0.00673442	-0.0159951	
3689.54	5196.68	3689.54	5196.68	0.00680939	-0.0161688	
3687.75	5197.62	3687.75	5197.62	0.0068848	-0.0163434	
3685.96	5198.57	3685.96	5198.57	0.00696064	-0.0165189	
3684.17	5199.51	3684.17	5199.51	0.00703691	-0.0166954	
3682.38	5200.46	3682.38	5200.46	0.00711362	-0.0168727	
3680.58	5201.4	3680.58	5201.4	0.00719076	-0.0170511	
3678.79	5202.34	3678.79	5202.34	0.00726833	-0.0172303	
3676.99	5203.28	3676.99	5203.28	0.00734634	-0.0174105	
3675.19	5204.22	3675.19	5204.22	0.00742478	-0.0175916	
3673.4	5205.15	3673.4	5205.15	0.00750366	-0.0177736	
3671.6	5206.09	3671.6	5206.09	0.00758297	-0.0179566	
3669.8	5207.02	3669.8	5207.02	0.00766272	-0.0181404	
3668	5207.95	3668	5207.95	0.0077429	-0.0183253	
3666.19	5208.89	3666.19	5208.89	0.00782352	-0.018511	
3664.39	5209.81	3664.39	5209.81	0.00790457	-0.0186977	
3662.59	5210.74	3662.59	5210.74	0.00798606	-0.0188853	
3660.78	5211.67	3660.78	5211.67	0.00806799	-0.0190738	
3658.97	5212.59	3658.97	5212.59	0.00815035	-0.0192633	
3657.17	5213.52	3657.17	5213.52	0.00823315	-0.0194537	
3655.36	5214.44	3655.36	5214.44	0.00831639	-0.019645	
3653.55	5215.36	3653.55	5215.36	0.00840007	-0.0198372	
3651.74	5216.28	3651.74	5216.28	0.00848418	-0.0200304	
3649.93	5217.2	3649.93	5217.2	0.00856873	-0.0202245	
3648.12	5218.12	3648.12	5218.12	0.00865372	-0.0204196	
3646.3	5219.03	3646.3	5219.03	0.00873915	-0.0206155	
3644.49	5219.94	3644.49	5219.94	0.00882502	-0.0208124	
3642.67	5220.86	3642.67	5220.86	0.00891133	-0.0210102	
3640.86	5221.77	3640.86	5221.77	0.00899808	-0.021209	
3639.04	5222.68	3639.04	5222.68	0.00908526	-0.0214086	
3637.22	5223.59	3637.22	5223.59	0.00917289	-0.0216092	
3635.4	5224.49	3635.4	5224.49	0.00926096	-0.0218108	
3633.58	5225.4	3633.58	5225.4	0.00934947	-0.0220132	
3631.76	5226.3	3631.76	5226.3	0.00943842	-0.0222166	
3629.94	5227.2	3629.94	5227.2	0.00952782	-0.0224209	
3628.12	5228.1	3628.12	5228.1	0.00961765	-0.0226261	
3626.29	5229	3626.29	5229	0.00970793	-0.0228323	
3624.47	5229.9	3624.47	5229.9	0.00979865	-0.0230394	
3622.64	5230.8	3622.64	5230.8	0.00988981	-0.0232474	
3620.81	5231.7	3620.81	5231.7	0.00998141	-0.0234563	
3618.99	5232.59	3618.99	5232.59	0.0100735	-0.0236662	
3617.16	5233.48	3617.16	5233.48	0.010166	-0.023877	
3615.33	5234.37	3615.33	5234.37	0.0102589	-0.0240887	
3613.5	5235.26	3613.5	5235.26	0.0103523	-0.0243014	
3611.67	5236.15	3611.67	5236.15	0.0104461	-0.024515	
3609.83	5237.04	3609.83	5237.04	0.0105404	-0.0247294	
3608	5237.92	3608	5237.92	0.0106351	-0.0249449	
3606.16	5238.81	3606.16	5238.81	0.0107302	-0.0251612	
3604.33	5239.69	3604.33	5239.69	0.0108258	-0.0253785	
3602.49	5240.57	3602.49	5240.57	0.0109219	-0.0255967	
3600.65	5241.45	3600.65	5241.45	0.0110184	-0.0258158	
3598.81	5242.33	3598.81	5242.33	0.0111153	-0.0260359	
3596.97	5243.21	3596.97	5243.21	0.0112127	-0.0262568	
3595.13	5244.08	3595.13	5244.08	0.0113105	-0.0264787	
3593.29	5244.96	3593.29	5244.96	0.0114088	-0.0267016	
3591.45	5245.83	3591.45	5245.83	0.0115076	-0.0269253	
3589.6	5246.7	3589.6	5246.7	0.0116067	-0.02715	
3587.76	5247.57	3587.76	5247.57	0.0117064	-0.0273756	
3585.91	5248.44	3585.91	5248.44	0.0118064	-0.0276021	
3584.07	5249.3	3584.07	5249.3	0.011907	-0.0278296	
3582.22	5250.17	3582.22	5250.17	0.0120079	-0.0280579	
3580.37	5251.03	3580.37	5251.03	0.0121094	-0.0282872	
3578.52	5251.9	3578.52	5251.9	0.0122112	-0.0285174	
3576.67	5252.76	3576.67	5252.76	0.0123136	-0.0287486	
3574.82	5253.62	3574.82	5253.62	0.0124163	-0.0289807	
3572.97	5254.47	3572.97	5254.47	0.0125196	-0.0292136	
3571.11	5255.33	3571.11	5255.33	0.0126232	-0.0294476	
3569.26	5256.19	3569.26	5256.19	0.0127274	-0.0296824	
3567.4	5257.04	3567.4	5257.04	0.0128319	-0.0299182	
3565.55	5257.89	3565.55	5257.89	0.012937	-0.0301548	
3563.69	5258.74	3563.69	5258.74	0.0130424	-0.0303924	
3561.83	5259.59	3561.83	5259.59	0.0131484	-0.030631	
3559.97	5260.44	3559.97	5260.44	0.0132548	-0.0308704	
3558.11	5261.29	3558.11	5261.29	0.0133616	-0.0311108	
3556.25	5262.13	3556.25	5262.13	0.0134689	-0.0313521	
3554.39	5262.98	3554.39	5262.98	0.0135766	-0.0315943	
3552.52	5263.82	3552.52	5263.82	0.0136848	-0.0318375	
3550.66	5264.66	3550.66	5264.66	0.0137935	-0.0320815	
3548.8	5265.5	3548.8	5265.5	0.0139026	-0.0323265	
3546.93	5266.34	3546.93	5266.34	0.0140122	-0.0325724	
3545.06	5267.18	3545.06	5267.18	0.0141222	-0.0328193	
3543.19	5268.01	3543.19	5268.01	0.0142326	-0.033067	
3541.33	5268.85	3541.33	5268.85	0.0143436	-0.0333157	
3539.46	5269.68	3539.46	5269.68	0.0144549	-0.0335653	
3537.59	5270.51	3537.59	5270.51	0.0145668	-0.0338158	
3535.71	5271.34	3535.71	5271.34	0.0146791	-0.0340673	
3533.84	5272.17	3533.84	5272.17	0.0147918	-0.0343196	
3531.97	5272.99	3531.97	5272.99	0.014905	-0.0345729	
3530.09	5273.82	3530.09	5273.82	0.0150187	-0.0348271	
3528.22	5274.64	3528.22	5274.64	0.0151328	-0.0350823	
3526.34	5275.46	3526.34	5275.46	0.0152474	-0.0353383	
3524.46	5276.29	3524.46	5276.29	0.0153625	-0.0355953	
3522.58	5277.1	3522.58	5277.1	0.015478	-0.0358532	
3520.7	5277.92	3520.7	5277.92	0.0155939	-0.036112	
3518.82	5278.74	3518.82	5278.74	0.0157103	-0.0363717	
3516.94	5279.55	3516.94	5279.55	0.0158272	-0.0366324	
3515.06	5280.37	3515.06	5280.37	0.0159445	-0.0368939	
3513.18	5281.18	3513.18	5281.18	0.0160623	-0.0371564	
3511.29	5281.99	3511.29	5281.99	0.0161806	-0.0374199	
3509.41	5282.8	3509.41	5282.8	0.0162993	-0.0376842	
3507.52	5283.61	3507.52	5283.61	0.0164185	-0.0379494	
3505.63	5284.41	3505.63	5284.41	0.0165381	-0.0382156	
3503.74	5285.22	3503.74	5285.22	0.0166582	-0.0384827	
3501.85	5286.02	3501.85	5286.02	0.0167788	-0.0387507	
3499.96	5286.82	3499.96	5286.82	0.0168998	-0.0390197	
3498.07	5287.62	3498.07	5287.62	0.0170213	-0.0392895	
3496.18	5288.42	3496.18	5288.42	0.0171433	-0.0395603	
3494.29	5289.22	3494.29	5289.22	0.0172657	-0.039832	
3492.39	5290.02	3492.39	5290.02	0.0173886	-0.0401046	
3490.5	5290.81	3490.5	5290.81	0.0175119	-0.0403781	
3488.6	5291.6	3488.6	5291.6	0.0176357	-0.0406525	
3486.71	5292.4	3486.71	5292.4	0.01776	-0.0409279	
3484.81	5293.19	3484.81	5293.19	0.0178847	-0.0412042	
3482.91	5293.98	3482.91	5293.98	0.0180099	-0.0414814	
3481.01	5294.76	3481.01	5294.76	0.0181356	-0.0417595	
3479.11	5295.55	3479.11	5295.55	0.0182617	-0.0420386	
3477.21	5296.33	3477.21	5296.33	0.0183883	-0.0423185	
3475.3	5297.12	3475.3	5297.12	0.0185153	-0.0425994	
3473.4	5297.9	3473.4	5297.9	0.0186429	-0.0428812	
3471.5	5298.68	3471.5	5298.68	0.0187709	-0.0431639	
3469.59	5299.46	3469.59	5299.46	0.0188993	-0.0434475	
3467.68	5300.24	3467.68	5300.24	0.0190282	-0.0437321	
3465.78	5301.01	3465.78	5301.01	0.0191576	-0.0440175	
3463.87	5301.79	3463.87	5301.79	0.0192875	-0.0443039	
3461.96	5302.56	3461.96	5302.56	0.0194178	-0.0445912	
3460.05	5303.33	3460.05	5303.33	0.0195486	-0.0448794	
