-2019.61	3710.96	-2019.61	3710.96	-2019.61	3710.96	-2019.61	3710.96	2021	-3708.57	
-2021	3708.57	-2021	3708.57	-2021	3708.57	-2021	3708.57	2022.39	-3706.17	
-2022.39	3706.17	-2022.39	3706.17	-2022.39	3706.17	-2022.39	3706.17	2023.77	-3703.77	
-2023.77	3703.77	-2023.77	3703.77	-2023.77	3703.77	-2023.77	3703.77	2025.16	-3701.36	
-2025.16	3701.36	-2025.16	3701.36	-2025.16	3701.36	-2025.16	3701.36	2026.54	-3698.95	
-2026.54	3698.95	-2026.54	3698.95	-2026.54	3698.95	-2026.54	3698.95	2027.93	-3696.55	
-2027.93	3696.54	-2027.93	3696.54	-2027.93	3696.54	-2027.93	3696.54	2029.31	-3694.13	
-2029.31	3694.13	-2029.31	3694.13	-2029.31	3694.13	-2029.31	3694.13	2030.69	-3691.72	
-2030.69	3691.72	-2030.69	3691.72	-2030.69	3691.72	-2030.69	3691.72	2032.07	-3689.3	
-2032.07	3689.3	-2032.07	3689.3	-2032.07	3689.3	-2032.07	3689.3	2033.44	-3686.88	
-2033.44	3686.88	-2033.44	3686.88	-2033.44	3686.88	-2033.44	3686.88	2034.82	-3684.46	
-2034.82	3684.46	-2034.82	3684.46	-2034.82	3684.46	-2034.82	3684.46	2036.19	-3682.04	
-2036.19	3682.04	-2036.19	3682.04	-2036.19	3682.04	-2036.19	3682.04	2037.57	-3679.61	
-2037.57	3679.61	-2037.57	3679.61	-2037.57	3679.61	-2037.57	3679.61	2038.94	-3677.18	
-2038.94	3677.18	-2038.94	3677.18	-2038.94	3677.18	-2038.94	3677.18	2040.31	-3674.75	
-2040.31	3674.75	-2040.31	3674.75	-2040.31	3674.75	-2040.31	3674.75	2041.68	-3672.32	
-2041.68	3672.31	-2041.68	3672.31	-2041.68	3672.31	-2041.68	3672.31	2043.05	-3669.88	
-2043.04	3669.88	-2043.04	3669.88	-2043.04	3669.88	-2043.04	3669.88	2044.41	-3667.44	
-2044.41	3667.44	-2044.41	3667.44	-2044.41	3667.44	-2044.41	3667.44	2045.78	-3665	
-2045.78	3665	-2045.78	3665	-2045.78	3665	-2045.78	3665	2047.14	-3662.55	
-2047.14	3662.55	-2047.14	3662.55	-2047.14	3662.55	-2047.14	3662.55	2048.5	-3660.11	
-2048.5	3660.11	-2048.5	3660.11	-2048.5	3660.11	-2048.5	3660.11	2049.86	-3657.66	
-2049.86	3657.66	-2049.86	3657.66	-2049.86	3657.66	-2049.86	3657.66	2051.22	-3655.21	
-2051.22	3655.21	-2051.22	3655.21	-2051.22	3655.21	-2051.22	3655.21	2052.58	-3652.75	
-2052.58	3652.75	-2052.58	3652.75	-2052.58	3652.75	-2052.58	3652.75	2053.94	-3650.3	
-2053.94	3650.3	-2053.94	3650.3	-2053.94	3650.3	-2053.94	3650.3	2055.29	-3647.84	
-2055.29	3647.84	-2055.29	3647.84	-2055.29	3647.84	-2055.29	3647.84	2056.65	-3645.38	
-2056.65	3645.38	-2056.65	3645.38	-2056.65	3645.38	-2056.65	3645.38	2058	-3642.91	
-2058	3642.91	-2058	3642.91	-2058	3642.91	-2058	3642.91	2059.35	-3640.45	
-2059.35	3640.45	-2059.35	3640.45	-2059.35	3640.45	-2059.35	3640.45	2060.7	-3637.98	
-2060.7	3637.98	-2060.7	3637.98	-2060.7	3637.98	-2060.7	3637.98	2062.05	-3635.5	
-2062.05	3635.5	-2062.05	3635.5	-2062.05	3635.5	-2062.05	3635.5	2063.39	-3633.03	
-2063.39	3633.03	-2063.39	3633.03	-2063.39	3633.03	-2063.39	3633.03	2064.74	-3630.55	
-2064.74	3630.55	-2064.74	3630.55	-2064.74	3630.55	-2064.74	3630.55	2066.08	-3628.08	
-2066.08	3628.08	-2066.08	3628.08	-2066.08	3628.08	-2066.08	3628.08	2067.43	-3625.59	
-2067.42	3625.59	-2067.42	3625.59	-2067.42	3625.59	-2067.42	3625.59	2068.77	-3623.11	
-2068.77	3623.11	-2068.77	3623.11	-2068.77	3623.11	-2068.77	3623.11	2070.11	-3620.62	
-2070.1	3620.62	-2070.1	3620.62	-2070.1	3620.62	-2070.1	3620.62	2071.44	-3618.14	
-2071.44	3618.14	-2071.44	3618.14	-2071.44	3618.14	-2071.44	3618.14	2072.78	-3615.64	
-2072.78	3615.64	-2072.78	3615.64	-2072.78	3615.64	-2072.78	3615.64	2074.12	-3613.15	
-2074.11	3613.15	-2074.11	3613.15	-2074.11	3613.15	-2074.11	3613.15	2075.45	-3610.65	
-2075.45	3610.65	-2075.45	3610.65	-2075.45	3610.65	-2075.45	3610.65	2076.78	-3608.15	
-2076.78	3608.15	-2076.78	3608.15	-2076.78	3608.15	-2076.78	3608.15	2078.11	-3605.65	
-2078.11	3605.65	-2078.11	3605.65	-2078.11	3605.65	-2078.11	3605.65	2079.44	-3603.15	
-2079.44	3603.15	-2079.44	3603.15	-2079.44	3603.15	-2079.44	3603.15	2080.77	-3600.64	
-2080.77	3600.64	-2080.77	3600.64	-2080.77	3600.64	-2080.77	3600.64	2082.1	-3598.13	
-2082.1	3598.13	-2082.1	3598.13	-2082.1	3598.13	-2082.1	3598.13	2083.42	-3595.62	
-2083.42	3595.62	-2083.42	3595.62	-2083.42	3595.62	-2083.42	3595.62	2084.75	-3593.11	
-2084.75	3593.11	-2084.75	3593.11	-2084.75	3593.11	-2084.75	3593.11	2086.07	-3590.59	
-2086.07	3590.59	-2086.07	3590.59	-2086.07	3590.59	-2086.07	3590.59	2087.39	-3588.07	
-2087.39	3588.07	-2087.39	3588.07	-2087.39	3588.07	-2087.39	3588.07	2088.71	-3585.55	
-2088.71	3585.55	-2088.71	3585.55	-2088.71	3585.55	-2088.71	3585.55	2090.03	-3583.03	
-2090.03	3583.03	-2090.03	3583.03	-2090.03	3583.03	-2090.03	3583.03	2091.34	-3580.5	
-2091.34	3580.5	-2091.34	3580.5	-2091.34	3580.5	-2091.34	3580.5	2092.66	-3577.97	
-2092.66	3577.97	-2092.66	3577.97	-2092.66	3577.97	-2092.66	3577.97	2093.97	-3575.44	
-2093.97	3575.44	-2093.97	3575.44	-2093.97	3575.44	-2093.97	3575.44	2095.28	-3572.91	
-2095.28	3572.91	-2095.28	3572.91	-2095.28	3572.91	-2095.28	3572.91	2096.59	-3570.37	
-2096.59	3570.37	-2096.59	3570.37	-2096.59	3570.37	-2096.59	3570.37	2097.9	-3567.83	
-2097.9	3567.83	-2097.9	3567.83	-2097.9	3567.83	-2097.9	3567.83	2099.21	-3565.29	
-2099.21	3565.29	-2099.21	3565.29	-2099.21	3565.29	-2099.21	3565.29	2100.52	-3562.75	
-2100.52	3562.75	-2100.52	3562.75	-2100.52	3562.75	-2100.52	3562.75	2101.82	-3560.2	
-2101.82	3560.2	-2101.82	3560.2	-2101.82	3560.2	-2101.82	3560.2	2103.13	-3557.65	
-2103.12	3557.65	-2103.12	3557.65	-2103.12	3557.65	-2103.12	3557.65	2104.43	-3555.1	
-2104.43	3555.1	-2104.43	3555.1	-2104.43	3555.1	-2104.43	3555.1	2105.73	-3552.54	
-2105.73	3552.54	-2105.73	3552.54	-2105.73	3552.54	-2105.73	3552.54	2107.03	-3549.99	
-2107.02	3549.99	-2107.02	3549.99	-2107.02	3549.99	-2107.02	3549.99	2108.32	-3547.43	
-2108.32	3547.43	-2108.32	3547.43	-2108.32	3547.43	-2108.32	3547.43	2109.62	-3544.87	
-2109.62	3544.87	-2109.62	3544.87	-2109.62	3544.87	-2109.62	3544.87	2110.91	-3542.3	
-2110.91	3542.3	-2110.91	3542.3	-2110.91	3542.3	-2110.91	3542.3	2112.21	-3539.74	
-2112.2	3539.74	-2112.2	3539.74	-2112.2	3539.74	-2112.2	3539.74	2113.5	-3537.17	
-2113.49	3537.17	-2113.49	3537.17	-2113.49	3537.17	-2113.49	3537.17	2114.79	-3534.59	
-2114.78	3534.59	-2114.78	3534.59	-2114.78	3534.59	-2114.78	3534.59	2116.07	-3532.02	
-2116.07	3532.02	-2116.07	3532.02	-2116.07	3532.02	-2116.07	3532.02	2117.36	-3529.44	
-2117.36	3529.44	-2117.36	3529.44	-2117.36	3529.44	-2117.36	3529.44	2118.65	-3526.86	
-2118.64	3526.86	-2118.64	3526.86	-2118.64	3526.86	-2118.64	3526.86	2119.93	-3524.28	
-2119.93	3524.28	-2119.93	3524.28	-2119.93	3524.28	-2119.93	3524.28	2121.21	-3521.7	
-2121.21	3521.7	-2121.21	3521.7	-2121.21	3521.7	-2121.21	3521.7	2122.49	-3519.11	
-2122.49	3519.11	-2122.49	3519.11	-2122.49	3519.11	-2122.49	3519.11	2123.77	-3516.52	
-2123.77	3516.52	-2123.77	3516.52	-2123.77	3516.52	-2123.77	3516.52	2125.05	-3513.93	
-2125.05	3513.93	-2125.05	3513.93	-2125.05	3513.93	-2125.05	3513.93	2126.32	-3511.33	
-2126.32	3511.33	-2126.32	3511.33	-2126.32	3511.33	-2126.32	3511.33	2127.6	-3508.74	
-2127.6	3508.74	-2127.6	3508.74	-2127.6	3508.74	-2127.6	3508.74	2128.87	-3506.14	
-2128.87	3506.14	-2128.87	3506.14	-2128.87	3506.14	-2128.87	3506.14	2130.14	-3503.53	
-2130.14	3503.53	-2130.14	3503.53	-2130.14	3503.53	-2130.14	3503.53	2131.41	-3500.93	
-2131.41	3500.93	-2131.41	3500.93	-2131.41	3500.93	-2131.41	3500.93	2132.68	-3498.32	
-2132.68	3498.32	-2132.68	3498.32	-2132.68	3498.32	-2132.68	3498.32	2133.95	-3495.71	
-2133.95	3495.71	-2133.95	3495.71	-2133.95	3495.71	-2133.95	3495.71	2135.21	-3493.1	
-2135.21	3493.1	-2135.21	3493.1	-2135.21	3493.1	-2135.21	3493.1	2136.48	-3490.48	
-2136.47	3490.48	-2136.47	3490.48	-2136.47	3490.48	-2136.47	3490.48	2137.74	-3487.87	
-2137.74	3487.87	-2137.74	3487.87	-2137.74	3487.87	-2137.74	3487.87	2139	-3485.25	
-2139	3485.25	-2139	3485.25	-2139	3485.25	-2139	3485.25	2140.26	-3482.62	
-2140.25	3482.62	-2140.25	3482.62	-2140.25	3482.62	-2140.25	3482.62	2141.51	-3480	
-2141.51	3480	-2141.51	3480	-2141.51	3480	-2141.51	3480	2142.77	-3477.37	
-2142.77	3477.37	-2142.77	3477.37	-2142.77	3477.37	-2142.77	3477.37	2144.02	-3474.74	
-2144.02	3474.74	-2144.02	3474.74	-2144.02	3474.74	-2144.02	3474.74	2145.28	-3472.11	
-2145.27	3472.11	-2145.27	3472.11	-2145.27	3472.11	-2145.27	3472.11	2146.53	-3469.47	
-2146.53	3469.47	-2146.53	3469.47	-2146.53	3469.47	-2146.53	3469.47	2147.78	-3466.83	
-2147.77	3466.83	-2147.77	3466.83	-2147.77	3466.83	-2147.77	3466.83	2149.02	-3464.19	
-2149.02	3464.19	-2149.02	3464.19	-2149.02	3464.19	-2149.02	3464.19	2150.27	-3461.55	
-2150.27	3461.55	-2150.27	3461.55	-2150.27	3461.55	-2150.27	3461.55	2151.51	-3458.9	
-2151.51	3458.9	-2151.51	3458.9	-2151.51	3458.9	-2151.51	3458.9	2152.76	-3456.25	
-2152.76	3456.26	-2152.76	3456.26	-2152.76	3456.26	-2152.76	3456.26	2154	-3453.6	
-2154	3453.6	-2154	3453.6	-2154	3453.6	-2154	3453.6	2155.24	-3450.95	
-2155.24	3450.95	-2155.24	3450.95	-2155.24	3450.95	-2155.24	3450.95	2156.48	-3448.29	
-2156.48	3448.29	-2156.48	3448.29	-2156.48	3448.29	-2156.48	3448.29	2157.71	-3445.64	
-2157.71	3445.64	-2157.71	3445.64	-2157.71	3445.64	-2157.71	3445.64	2158.95	-3442.97	
-2158.95	3442.98	-2158.95	3442.98	-2158.95	3442.98	-2158.95	3442.98	2160.18	-3440.31	
-2160.18	3440.31	-2160.18	3440.31	-2160.18	3440.31	-2160.18	3440.31	2161.41	-3437.64	
-2161.41	3437.65	-2161.41	3437.65	-2161.41	3437.65	-2161.41	3437.65	2162.64	-3434.98	
-2162.64	3434.98	-2162.64	3434.98	-2162.64	3434.98	-2162.64	3434.98	2163.87	-3432.3	
-2163.87	3432.3	-2163.87	3432.3	-2163.87	3432.3	-2163.87	3432.3	2165.1	-3429.63	
-2165.1	3429.63	-2165.1	3429.63	-2165.1	3429.63	-2165.1	3429.63	2166.32	-3426.95	
-2166.32	3426.95	-2166.32	3426.95	-2166.32	3426.95	-2166.32	3426.95	2167.55	-3424.27	
-2167.55	3424.28	-2167.55	3424.28	-2167.55	3424.28	-2167.55	3424.28	2168.77	-3421.59	
-2168.77	3421.59	-2168.77	3421.59	-2168.77	3421.59	-2168.77	3421.59	2169.99	-3418.91	
-2169.99	3418.91	-2169.99	3418.91	-2169.99	3418.91	-2169.99	3418.91	2171.21	-3416.22	
-2171.21	3416.22	-2171.21	3416.22	-2171.21	3416.22	-2171.21	3416.22	2172.43	-3413.53	
-2172.42	3413.53	-2172.42	3413.53	-2172.42	3413.53	-2172.42	3413.53	2173.64	-3410.84	
-2173.64	3410.84	-2173.64	3410.84	-2173.64	3410.84	-2173.64	3410.84	2174.86	-3408.15	
-2174.85	3408.15	-2174.85	3408.15	-2174.85	3408.15	-2174.85	3408.15	2176.07	-3405.45	
-2176.07	3405.45	-2176.07	3405.45	-2176.07	3405.45	-2176.07	3405.45	2177.28	-3402.75	
-2177.28	3402.75	-2177.28	3402.75	-2177.28	3402.75	-2177.28	3402.75	2178.49	-3400.05	
-2178.49	3400.05	-2178.49	3400.05	-2178.49	3400.05	-2178.49	3400.05	2179.69	-3397.34	
-2179.69	3397.34	-2179.69	3397.34	-2179.69	3397.34	-2179.69	3397.34	2180.9	-3394.63	
-2180.9	3394.63	-2180.9	3394.63	-2180.9	3394.63	-2180.9	3394.63	2182.1	-3391.92	
-2182.1	3391.92	-2182.1	3391.92	-2182.1	3391.92	-2182.1	3391.92	2183.31	-3389.21	
-2183.3	3389.21	-2183.3	3389.21	-2183.3	3389.21	-2183.3	3389.21	2184.51	-3386.5	
-2184.5	3386.5	-2184.5	3386.5	-2184.5	3386.5	-2184.5	3386.5	2185.7	-3383.78	
-2185.7	3383.78	-2185.7	3383.78	-2185.7	3383.78	-2185.7	3383.78	2186.9	-3381.06	
-2186.9	3381.06	-2186.9	3381.06	-2186.9	3381.06	-2186.9	3381.06	2188.1	-3378.33	
-2188.1	3378.33	-2188.1	3378.33	-2188.1	3378.33	-2188.1	3378.33	2189.29	-3375.61	
-2189.29	3375.61	-2189.29	3375.61	-2189.29	3375.61	-2189.29	3375.61	2190.48	-3372.88	
-2190.48	3372.88	-2190.48	3372.88	-2190.48	3372.88	-2190.48	3372.88	2191.67	-3370.15	
-2191.67	3370.15	-2191.67	3370.15	-2191.67	3370.15	-2191.67	3370.15	2192.86	-3367.42	
-2192.86	3367.42	-2192.86	3367.42	-2192.86	3367.42	-2192.86	3367.42	2194.05	-3364.68	
-2194.05	3364.68	-2194.05	3364.68	-2194.05	3364.68	-2194.05	3364.68	2195.24	-3361.94	
-2195.23	3361.94	-2195.23	3361.94	-2195.23	3361.94	-2195.23	3361.94	2196.42	-3359.2	
-2196.42	3359.2	-2196.42	3359.2	-2196.42	3359.2	-2196.42	3359.2	2197.6	-3356.46	
-2197.6	3356.46	-2197.6	3356.46	-2197.6	3356.46	-2197.6	3356.46	2198.78	-3353.71	
-2198.78	3353.71	-2198.78	3353.71	-2198.78	3353.71	-2198.78	3353.71	2199.96	-3350.96	
-2199.96	3350.96	-2199.96	3350.96	-2199.96	3350.96	-2199.96	3350.96	2201.14	-3348.21	
-2201.13	3348.21	-2201.13	3348.21	-2201.13	3348.21	-2201.13	3348.21	2202.31	-3345.46	
-2202.31	3345.46	-2202.31	3345.46	-2202.31	3345.46	-2202.31	3345.46	2203.48	-3342.7	
-2203.48	3342.7	-2203.48	3342.7	-2203.48	3342.7	-2203.48	3342.7	2204.66	-3339.94	
-2204.65	3339.94	-2204.65	3339.94	-2204.65	3339.94	-2204.65	3339.94	2205.82	-3337.18	
-2205.82	3337.18	-2205.82	3337.18	-2205.82	3337.18	-2205.82	3337.18	2206.99	-3334.41	
-2206.99	3334.41	-2206.99	3334.41	-2206.99	3334.41	-2206.99	3334.41	2208.16	-3331.64	
-2208.16	3331.65	-2208.16	3331.65	-2208.16	3331.65	-2208.16	3331.65	2209.32	-3328.87	
-2209.32	3328.88	-2209.32	3328.88	-2209.32	3328.88	-2209.32	3328.88	2210.49	-3326.1	
-2210.48	3326.1	-2210.48	3326.1	-2210.48	3326.1	-2210.48	3326.1	2211.65	-3323.33	
-2211.65	3323.33	-2211.65	3323.33	-2211.65	3323.33	-2211.65	3323.33	2212.81	-3320.55	
-2212.81	3320.55	-2212.81	3320.55	-2212.81	3320.55	-2212.81	3320.55	2213.96	-3317.77	
-2213.96	3317.77	-2213.96	3317.77	-2213.96	3317.77	-2213.96	3317.77	2215.12	-3314.99	
-2215.12	3314.99	-2215.12	3314.99	-2215.12	3314.99	-2215.12	3314.99	2216.27	-3312.2	
-2216.27	3312.2	-2216.27	3312.2	-2216.27	3312.2	-2216.27	3312.2	2217.43	-3309.41	
-2217.43	3309.41	-2217.43	3309.41	-2217.43	3309.41	-2217.43	3309.41	2218.58	-3306.62	
-2218.58	3306.62	-2218.58	3306.62	-2218.58	3306.62	-2218.58	3306.62	2219.73	-3303.83	
-2219.72	3303.83	-2219.72	3303.83	-2219.72	3303.83	-2219.72	3303.83	2220.87	-3301.03	
-2220.87	3301.03	-2220.87	3301.03	-2220.87	3301.03	-2220.87	3301.03	2222.02	-3298.23	
-2222.02	3298.23	-2222.02	3298.23	-2222.02	3298.23	-2222.02	3298.23	2223.16	-3295.43	
-2223.16	3295.43	-2223.16	3295.43	-2223.16	3295.43	-2223.16	3295.43	2224.3	-3292.63	
-2224.3	3292.63	-2224.3	3292.63	-2224.3	3292.63	-2224.3	3292.63	2225.44	-3289.82	
-2225.44	3289.82	-2225.44	3289.82	-2225.44	3289.82	-2225.44	3289.82	2226.58	-3287.01	
-2226.58	3287.01	-2226.58	3287.01	-2226.58	3287.01	-2226.58	3287.01	2227.72	-3284.2	
-2227.72	3284.2	-2227.72	3284.2	-2227.72	3284.2	-2227.72	3284.2	2228.85	-3281.39	
-2228.85	3281.39	-2228.85	3281.39	-2228.85	3281.39	-2228.85	3281.39	2229.99	-3278.57	
-2229.98	3278.57	-2229.98	3278.57	-2229.98	3278.57	-2229.98	3278.57	2231.12	-3275.75	
-2231.12	3275.75	-2231.12	3275.75	-2231.12	3275.75	-2231.12	3275.75	2232.25	-3272.93	
-2232.25	3272.93	-2232.25	3272.93	-2232.25	3272.93	-2232.25	3272.93	2233.37	-3270.1	
-2233.37	3270.1	-2233.37	3270.1	-2233.37	3270.1	-2233.37	3270.1	2234.5	-3267.27	
-2234.5	3267.27	-2234.5	3267.27	-2234.5	3267.27	-2234.5	3267.27	2235.62	-3264.44	
-2235.62	3264.44	-2235.62	3264.44	-2235.62	3264.44	-2235.62	3264.44	2236.75	-3261.61	
-2236.74	3261.61	-2236.74	3261.61	-2236.74	3261.61	-2236.74	3261.61	2237.87	-3258.77	
-2237.86	3258.77	-2237.86	3258.77	-2237.86	3258.77	-2237.86	3258.77	2238.98	-3255.94	
-2238.98	3255.94	-2238.98	3255.94	-2238.98	3255.94	-2238.98	3255.94	2240.1	-3253.1	
-2240.1	3253.1	-2240.1	3253.1	-2240.1	3253.1	-2240.1	3253.1	2241.22	-3250.25	
-2241.21	3250.25	-2241.21	3250.25	-2241.21	3250.25	-2241.21	3250.25	2242.33	-3247.41	
-2242.33	3247.41	-2242.33	3247.41	-2242.33	3247.41	-2242.33	3247.41	2243.44	-3244.56	
-2243.44	3244.56	-2243.44	3244.56	-2243.44	3244.56	-2243.44	3244.56	2244.55	-3241.71	
-2244.55	3241.71	-2244.55	3241.71	-2244.55	3241.71	-2244.55	3241.71	2245.66	-3238.85	
-2245.66	3238.85	-2245.66	3238.85	-2245.66	3238.85	-2245.66	3238.85	2246.76	-3235.99	
-2246.76	3236	-2246.76	3236	-2246.76	3236	-2246.76	3236	2247.87	-3233.14	
-2247.86	3233.14	-2247.86	3233.14	-2247.86	3233.14	-2247.86	3233.14	2248.97	-3230.27	
-2248.97	3230.27	-2248.97	3230.27	-2248.97	3230.27	-2248.97	3230.27	2250.07	-3227.41	
-2250.07	3227.41	-2250.07	3227.41	-2250.07	3227.41	-2250.07	3227.41	2251.17	-3224.54	
-2251.17	3224.54	-2251.17	3224.54	-2251.17	3224.54	-2251.17	3224.54	2252.26	-3221.67	
-2252.26	3221.67	-2252.26	3221.67	-2252.26	3221.67	-2252.26	3221.67	2253.36	-3218.8	
-2253.36	3218.8	-2253.36	3218.8	-2253.36	3218.8	-2253.36	3218.8	2254.45	-3215.92	
-2254.45	3215.92	-2254.45	3215.92	-2254.45	3215.92	-2254.45	3215.92	2255.54	-3213.04	
-2255.54	3213.05	-2255.54	3213.05	-2255.54	3213.05	-2255.54	3213.05	2256.63	-3210.16	
-2256.63	3210.17	-2256.63	3210.17	-2256.63	3210.17	-2256.63	3210.17	2257.72	-3207.28	
-2257.72	3207.28	-2257.72	3207.28	-2257.72	3207.28	-2257.72	3207.28	2258.8	-3204.4	
-2258.8	3204.4	-2258.8	3204.4	-2258.8	3204.4	-2258.8	3204.4	2259.89	-3201.51	
-2259.88	3201.51	-2259.88	3201.51	-2259.88	3201.51	-2259.88	3201.51	2260.97	-3198.61	
-2260.97	3198.62	-2260.97	3198.62	-2260.97	3198.62	-2260.97	3198.62	2262.05	-3195.72	
-2262.05	3195.72	-2262.05	3195.72	-2262.05	3195.72	-2262.05	3195.72	2263.13	-3192.82	
-2263.12	3192.82	-2263.12	3192.82	-2263.12	3192.82	-2263.12	3192.82	2264.2	-3189.93	
-2264.2	3189.93	-2264.2	3189.93	-2264.2	3189.93	-2264.2	3189.93	2265.28	-3187.02	
-2265.27	3187.02	-2265.27	3187.02	-2265.27	3187.02	-2265.27	3187.02	2266.35	-3184.12	
-2266.35	3184.12	-2266.35	3184.12	-2266.35	3184.12	-2266.35	3184.12	2267.42	-3181.21	
-2267.42	3181.21	-2267.42	3181.21	-2267.42	3181.21	-2267.42	3181.21	2268.49	-3178.3	
-2268.48	3178.3	-2268.48	3178.3	-2268.48	3178.3	-2268.48	3178.3	2269.55	-3175.39	
-2269.55	3175.39	-2269.55	3175.39	-2269.55	3175.39	-2269.55	3175.39	2270.62	-3172.47	
-2270.61	3172.47	-2270.61	3172.47	-2270.61	3172.47	-2270.61	3172.47	2271.68	-3169.56	
-2271.68	3169.56	-2271.68	3169.56	-2271.68	3169.56	-2271.68	3169.56	2272.74	-3166.64	
-2272.74	3166.64	-2272.74	3166.64	-2272.74	3166.64	-2272.74	3166.64	2273.8	-3163.71	
-2273.8	3163.71	-2273.8	3163.71	-2273.8	3163.71	-2273.8	3163.71	2274.85	-3160.79	
-2274.85	3160.79	-2274.85	3160.79	-2274.85	3160.79	-2274.85	3160.79	2275.91	-3157.86	
-2275.91	3157.86	-2275.91	3157.86	-2275.91	3157.86	-2275.91	3157.86	2276.96	-3154.93	
-2276.96	3154.93	-2276.96	3154.93	-2276.96	3154.93	-2276.96	3154.93	2278.01	-3151.99	
-2278.01	3151.99	-2278.01	3151.99	-2278.01	3151.99	-2278.01	3151.99	2279.06	-3149.05	
-2279.06	3149.06	-2279.06	3149.06	-2279.06	3149.06	-2279.06	3149.06	2280.11	-3146.12	
-2280.11	3146.12	-2280.11	3146.12	-2280.11	3146.12	-2280.11	3146.12	2281.16	-3143.17	
-2281.15	3143.17	-2281.15	3143.17	-2281.15	3143.17	-2281.15	3143.17	2282.2	-3140.23	
-2282.2	3140.23	-2282.2	3140.23	-2282.2	3140.23	-2282.2	3140.23	2283.24	-3137.28	
-2283.24	3137.28	-2283.24	3137.28	-2283.24	3137.28	-2283.24	3137.28	2284.28	-3134.33	
-2284.28	3134.33	-2284.28	3134.33	-2284.28	3134.33	-2284.28	3134.33	2285.32	-3131.38	
-2285.31	3131.38	-2285.31	3131.38	-2285.31	3131.38	-2285.31	3131.38	2286.35	-3128.42	
-2286.35	3128.42	-2286.35	3128.42	-2286.35	3128.42	-2286.35	3128.42	2287.39	-3125.46	
-2287.38	3125.46	-2287.38	3125.46	-2287.38	3125.46	-2287.38	3125.46	2288.42	-3122.5	
-2288.41	3122.5	-2288.41	3122.5	-2288.41	3122.5	-2288.41	3122.5	2289.45	-3119.54	
-2289.44	3119.54	-2289.44	3119.54	-2289.44	3119.54	-2289.44	3119.54	2290.47	-3116.57	
-2290.47	3116.57	-2290.47	3116.57	-2290.47	3116.57	-2290.47	3116.57	2291.5	-3113.6	
-2291.5	3113.6	-2291.5	3113.6	-2291.5	3113.6	-2291.5	3113.6	2292.52	-3110.63	
-2292.52	3110.63	-2292.52	3110.63	-2292.52	3110.63	-2292.52	3110.63	2293.54	-3107.66	
-2293.54	3107.66	-2293.54	3107.66	-2293.54	3107.66	-2293.54	3107.66	2294.56	-3104.68	
-2294.56	3104.68	-2294.56	3104.68	-2294.56	3104.68	-2294.56	3104.68	2295.58	-3101.7	
-2295.58	3101.7	-2295.58	3101.7	-2295.58	3101.7	-2295.58	3101.7	2296.6	-3098.72	
-2296.59	3098.72	-2296.59	3098.72	-2296.59	3098.72	-2296.59	3098.72	2297.61	-3095.73	
-2297.61	3095.73	-2297.61	3095.73	-2297.61	3095.73	-2297.61	3095.73	2298.62	-3092.74	
-2298.62	3092.74	-2298.62	3092.74	-2298.62	3092.74	-2298.62	3092.74	2299.63	-3089.75	
-2299.63	3089.75	-2299.63	3089.75	-2299.63	3089.75	-2299.63	3089.75	2300.64	-3086.76	
-2300.64	3086.76	-2300.64	3086.76	-2300.64	3086.76	-2300.64	3086.76	2301.64	-3083.76	
-2301.64	3083.76	-2301.64	3083.76	-2301.64	3083.76	-2301.64	3083.76	2302.65	-3080.76	
-2302.65	3080.76	-2302.65	3080.76	-2302.65	3080.76	-2302.65	3080.76	2303.65	-3077.76	
-2303.65	3077.76	-2303.65	3077.76	-2303.65	3077.76	-2303.65	3077.76	2304.65	-3074.76	
-2304.65	3074.76	-2304.65	3074.76	-2304.65	3074.76	-2304.65	3074.76	2305.65	-3071.75	
-2305.64	3071.75	-2305.64	3071.75	-2305.64	3071.75	-2305.64	3071.75	2306.64	-3068.74	
-2306.64	3068.74	-2306.64	3068.74	-2306.64	3068.74	-2306.64	3068.74	2307.63	-3065.73	
-2307.63	3065.73	-2307.63	3065.73	-2307.63	3065.73	-2307.63	3065.73	2308.62	-3062.71	
-2308.62	3062.71	-2308.62	3062.71	-2308.62	3062.71	-2308.62	3062.71	2309.61	-3059.69	
-2309.61	3059.69	-2309.61	3059.69	-2309.61	3059.69	-2309.61	3059.69	2310.6	-3056.67	
-2310.6	3056.67	-2310.6	3056.67	-2310.6	3056.67	-2310.6	3056.67	2311.59	-3053.65	
-2311.58	3053.65	-2311.58	3053.65	-2311.58	3053.65	-2311.58	3053.65	2312.57	-3050.62	
-2312.57	3050.62	-2312.57	3050.62	-2312.57	3050.62	-2312.57	3050.62	2313.55	-3047.59	
-2313.55	3047.59	-2313.55	3047.59	-2313.55	3047.59	-2313.55	3047.59	2314.53	-3044.56	
-2314.53	3044.56	-2314.53	3044.56	-2314.53	3044.56	-2314.53	3044.56	2315.51	-3041.53	
-2315.5	3041.53	-2315.5	3041.53	-2315.5	3041.53	-2315.5	3041.53	2316.48	-3038.49	
-2316.48	3038.49	-2316.48	3038.49	-2316.48	3038.49	-2316.48	3038.49	2317.45	-3035.45	
-2317.45	3035.45	-2317.45	3035.45	-2317.45	3035.45	-2317.45	3035.45	2318.42	-3032.41	
-2318.42	3032.41	-2318.42	3032.41	-2318.42	3032.41	-2318.42	3032.41	2319.39	-3029.36	
